Example 0 (R.20.09.13) -> R.42.01
Example 1 (R.20.09.13) -> R.42.01
Example 2 (R.20.09.13) -> R.42.01
Example 3 (R.42.16) -> R.42.01
Example 4 (R.42.16) -> R.42.01
Example 5 (R.42.16) -> R.42.01
Example 6 (R.42.16) -> R.42.01
Example 7 (R.11.02.03.01) -> R.42.01
Example 8 (R.11.02.03.01) -> R.42.01
Example 9 (R.11.04.01) -> R.42.01
Example 10 (R.11.04.01) -> R.42.01
Example 11 (R.11.04.01) -> R.42.01
Example 12 (R.11.04.01) -> R.42.01
Example 13 (R.01.04) -> R.42.01
Example 14 (R.01.04) -> R.42.01
Example 15 (R.01.04) -> R.42.01
Example 16 (R.01.04) -> R.42.01
Example 17 (R.01.04) -> R.42.01
Example 18 (R.01.04) -> R.42.01
Example 19 (R.01.04) -> R.42.01
Example 20 (R.01.04) -> R.42.01
Example 21 (R.01.04) -> R.42.01
Example 22 (R.01.04) -> R.42.01
Example 23 (R.01.04) -> R.42.01
Example 24 (R.01.04) -> R.42.01
Example 25 (R.01.04) -> R.42.01
Example 26 (R.01.04) -> R.42.01
Example 27 (R.01.04) -> R.42.01
Example 28 (R.01.04) -> R.42.01
Example 29 (R.01.04) -> R.42.01
Example 30 (R.01.04) -> R.42.01
Example 31 (R.01.04) -> R.42.01
Example 32 (R.01.04) -> R.42.01
Example 33 (R.01.04) -> R.42.01
Example 34 (R.01.04) -> R.42.01
Example 35 (R.01.04) -> R.42.01
Example 36 (R.01.04) -> R.42.01
Example 37 (R.01.04) -> R.42.01
Example 38 (R.01.04) -> R.42.01
Example 39 (R.01.04) -> R.42.01
Example 40 (R.01.04) -> R.42.01
Example 41 (R.01.04) -> R.42.01
Example 42 (R.01.04) -> R.42.01
Example 43 (R.10.01.05.01) -> R.42.01
Example 44 (R.10.01.05.01) -> R.42.01
Example 45 (R.10.01.05.01) -> R.42.01
Example 46 (R.10.01.05.01) -> R.42.01
Example 47 (R.10.01.05.01) -> R.42.01
Example 48 (R.11.02.03.04) -> R.42.01
Example 49 (R.11.02.03.04) -> R.42.01
Example 50 (R.11.02.03.04) -> R.42.01
Example 51 (R.11.02.03.04) -> R.42.01
Example 52 (R.11.02.03.04) -> R.42.01
Example 53 (R.11.02.03.04) -> R.42.01
Example 54 (R.11.02.03.04) -> R.42.01
Example 55 (R.11.02.03.04) -> R.42.01
Example 56 (R.11.02.03.04) -> R.42.01
Example 57 (R.11.02.03.04) -> R.42.01
Example 58 (R.11.02.03.04) -> R.42.01
Example 59 (R.11.02.03.04) -> R.42.01
Example 60 (R.11.02.03.04) -> R.42.01
Example 61 (R.11.02.03.04) -> R.42.01
Example 62 (R.11.02.03.04) -> R.42.01
Example 63 (R.11.02.03.04) -> R.42.01
Example 64 (R.11.02.03.04) -> R.42.01
Example 65 (R.11.02.03.04) -> R.42.01
Example 66 (R.11.02.03.04) -> R.42.01
Example 67 (R.11.02.03.04) -> R.42.01
Example 68 (R.11.02.03.04) -> R.42.01
Example 69 (R.11.02.03.04) -> R.42.01
Example 70 (R.11.02.03.04) -> R.42.01
Example 71 (R.11.02.03.04) -> R.42.01
Example 72 (R.11.02.03.04) -> R.42.01
Example 73 (R.11.02.03.04) -> R.42.01
Example 74 (R.11.02.03.04) -> R.42.01
Example 75 (R.11.02.03.04) -> R.42.01
Example 76 (R.11.02.03.04) -> R.42.01
Example 77 (R.11.02.03.04) -> R.42.01
Example 78 (R.11.02.03.04) -> R.42.01
Example 79 (R.11.02.03.04) -> R.42.01
Example 80 (R.11.02.03.04) -> R.42.01
Example 81 (R.11.02.03.04) -> R.42.01
Example 82 (R.11.02.03.04) -> R.42.01
Example 83 (R.11.02.03.04) -> R.34.11.03.07
Example 84 (R.11.02.03.04) -> R.42.01
Example 85 (R.11.02.03.04) -> R.42.01
Example 86 (R.11.02.03.04) -> R.42.01
Example 87 (R.12.01.01) -> R.42.01
Example 88 (R.12.01.01) -> R.42.01
Example 89 (R.12.01.01) -> R.42.01
Example 90 (R.12.01.01) -> R.42.01
Example 91 (R.12.01.01) -> R.42.01
Example 92 (R.12.01.01) -> R.42.01
Example 93 (R.12.01.01) -> R.42.01
Example 94 (R.12.01.01) -> R.42.01
Example 95 (R.12.01.01) -> R.42.01
Example 96 (R.12.01.01) -> R.42.01
Example 97 (R.12.01.01) -> R.42.01
Example 98 (R.12.01.01) -> R.42.01
Example 99 (R.12.01.01) -> R.42.01
Example 100 (R.12.01.01) -> R.42.01
Example 101 (R.12.01.01) -> R.42.01
Example 102 (R.12.01.01) -> R.42.01
Example 103 (R.12.01.01) -> R.42.01
Example 104 (R.12.01.01) -> R.42.01
Example 105 (R.12.01.01) -> R.42.01
Example 106 (R.12.01.01) -> R.42.01
Example 107 (R.12.01.01) -> R.42.01
Example 108 (R.01.05) -> R.42.01
Example 109 (R.01.05) -> R.42.01
Example 110 (R.01.05) -> R.42.01
Example 111 (R.01.05) -> R.34.11.03.07
Example 112 (R.01.05) -> R.42.01
Example 113 (R.01.05) -> R.42.01
Example 114 (R.01.05) -> R.42.01
Example 115 (R.01.05) -> R.42.01
Example 116 (R.01.05) -> R.42.01
Example 117 (R.01.05) -> R.42.01
Example 118 (R.01.05) -> R.42.01
Example 119 (R.01.05) -> R.42.01
Example 120 (R.01.05) -> R.42.01
Example 121 (R.01.05) -> R.42.01
Example 122 (R.01.05) -> R.42.01
Example 123 (R.01.05) -> R.42.01
Example 124 (R.34.01.01.01) -> R.42.01
Example 125 (R.34.01.01.01) -> R.42.01
Example 126 (R.34.01.01.01) -> R.42.01
Example 127 (R.34.01.01.01) -> R.42.01
Example 128 (R.01.05.02.07) -> R.42.01
Example 129 (R.01.05.02.07) -> R.42.01
Example 130 (R.01.05.02.07) -> R.42.01
Example 131 (R.01.05.02.07) -> R.42.01
Example 132 (R.43.01.03.09) -> R.42.01
Example 133 (R.43.01.03.09) -> R.42.01
Example 134 (R.43.01.03.09) -> R.42.01
Example 135 (R.43.01.03.09) -> R.42.01
Example 136 (R.43.01.03.09) -> R.42.01
Example 137 (R.01.05.25) -> R.42.01
Example 138 (R.01.05.25) -> R.42.01
Example 139 (R.20.09.01) -> R.42.01
Example 140 (R.40.01) -> R.42.01
Example 141 (R.30.01) -> R.42.01
Example 142 (R.16.03.01) -> R.42.01
Example 143 (R.16.03.01) -> R.42.01
Example 144 (R.16.03.01) -> R.42.01
Example 145 (R.16.03.01) -> R.42.01
Example 146 (R.16.03.01) -> R.42.01
Example 147 (R.16.03.01) -> R.42.01
Example 148 (R.16.03.01) -> R.42.01
Example 149 (R.16.03.01) -> R.42.01
Example 150 (R.01.07.01) -> R.42.01
Example 151 (R.01.07.01) -> R.42.01
Example 152 (R.01.07.01) -> R.42.01
Example 153 (R.01.07.01) -> R.42.01
Example 154 (R.01.07.01) -> R.42.01
Example 155 (R.01.07.01) -> R.42.01
Example 156 (R.12.07) -> R.42.01
Example 157 (R.12.07) -> R.42.01
Example 158 (R.32.07) -> R.42.01
Example 159 (R.32.07) -> R.42.01
Example 160 (R.32.07) -> R.42.01
Example 161 (R.32.07) -> R.42.01
Example 162 (R.14.04) -> R.42.01
Example 163 (R.14.04) -> R.42.01
Example 164 (R.14.04) -> R.42.01
Example 165 (R.14.04) -> R.42.01
Example 166 (R.14.04) -> R.42.01
Example 167 (R.14.04) -> R.42.01
Example 168 (R.14.04) -> R.42.01
Example 169 (R.14.04) -> R.42.01
Example 170 (R.14.04) -> R.42.01
Example 171 (R.14.04) -> R.42.01
Example 172 (R.14.04) -> R.42.01
Example 173 (R.14.04) -> R.42.01
Example 174 (R.14.04) -> R.42.01
Example 175 (R.14.04) -> R.42.01
Example 176 (R.14.04) -> R.42.01
Example 177 (R.14.04) -> R.42.01
Example 178 (R.14.04) -> R.42.01
Example 179 (R.32.01) -> R.42.01
Example 180 (R.32.01) -> R.42.01
Example 181 (R.32.01) -> R.42.01
Example 182 (R.32.01) -> R.42.01
Example 183 (R.32.01) -> R.42.01
Example 184 (R.32.01) -> R.42.01
Example 185 (R.43.01.03.05) -> R.42.01
Example 186 (R.43.01.03.05) -> R.42.01
Example 187 (R.43.01.03.05) -> R.42.01
Example 188 (R.43.01.03.05) -> R.42.01
Example 189 (R.43.01.03.05) -> R.42.01
Example 190 (R.43.01.03.05) -> R.42.01
Example 191 (R.43.01.03.05) -> R.42.01
Example 192 (R.43.01.03.05) -> R.42.01
Example 193 (R.43.01.03.05) -> R.42.01
Example 194 (R.43.01.03.05) -> R.42.01
Example 195 (R.43.01.03.05) -> R.42.01
Example 196 (R.43.01.03.05) -> R.42.01
Example 197 (R.43.01.03.05) -> R.42.01
Example 198 (R.43.01.03.05) -> R.42.01
Example 199 (R.20.01.01.01) -> R.42.01
Example 200 (R.42.01) -> R.42.01
Example 201 (R.42.01) -> R.42.01
Example 202 (R.42.01) -> R.42.01
Example 203 (R.42.01) -> R.42.01
Example 204 (R.42.01) -> R.42.01
Example 205 (R.42.01) -> R.42.01
Example 206 (R.42.01) -> R.42.01
Example 207 (R.42.01) -> R.42.01
Example 208 (R.42.01) -> R.42.01
Example 209 (R.42.01) -> R.42.01
Example 210 (R.12.04.01) -> R.42.01
Example 211 (R.12.04.01) -> R.42.01
Example 212 (R.01.06.05) -> R.42.01
Example 213 (R.02.13) -> R.42.01
Example 214 (R.10.03.01) -> R.42.01
Example 215 (R.10.03.01) -> R.42.01
Example 216 (R.10.03.01) -> R.42.01
Example 217 (R.10.03.01) -> R.42.01
Example 218 (R.10.03.01) -> R.34.11.03.07
Example 219 (R.10.03.01) -> R.42.01
Example 220 (R.10.03.01) -> R.42.01
Example 221 (R.10.03.01) -> R.42.01
Example 222 (R.10.03.01) -> R.42.01
Example 223 (R.10.03.01) -> R.42.01
Example 224 (R.16.01) -> R.42.01
Example 225 (R.16.01) -> R.42.01
Example 226 (R.16.01) -> R.42.01
Example 227 (R.16.01) -> R.42.01
Example 228 (R.16.01) -> R.42.01
Example 229 (R.16.01) -> R.42.01
Example 230 (R.16.01) -> R.42.01
Example 231 (R.16.01) -> R.42.01
Example 232 (R.16.01) -> R.42.01
Example 233 (R.16.01) -> R.42.01
Example 234 (R.16.01) -> R.42.01
Example 235 (R.16.01) -> R.42.01
Example 236 (R.16.01) -> R.42.01
Example 237 (R.16.01) -> R.42.01
Example 238 (R.16.01) -> R.42.01
Example 239 (R.16.01) -> R.42.01
Example 240 (R.16.01) -> R.42.01
Example 241 (R.16.01) -> R.42.01
Example 242 (R.16.01) -> R.42.01
Example 243 (R.16.01) -> R.42.01
Example 244 (R.16.01) -> R.42.01
Example 245 (R.16.01) -> R.42.01
Example 246 (R.16.01) -> R.42.01
Example 247 (R.16.01) -> R.42.01
Example 248 (R.16.01) -> R.42.01
Example 249 (R.16.01) -> R.42.01
Example 250 (R.16.01) -> R.42.01
Example 251 (R.16.01) -> R.42.01
Example 252 (R.32.01.01) -> R.42.01
Example 253 (R.11.04.02) -> R.42.01
Example 254 (R.20.09.07.03) -> R.42.01
Example 255 (R.20.09.07.03) -> R.42.01
Example 256 (R.20.09.07.03) -> R.42.01
Example 257 (R.10.03.02) -> R.42.01
Example 258 (R.10.03.02) -> R.42.01
Example 259 (R.20.01.13) -> R.42.01
Example 260 (R.10.03.04.05) -> R.42.01
Example 261 (R.01.07) -> R.42.01
Example 262 (R.11.04.03.01) -> R.42.01
Example 263 (R.11.04.03.01) -> R.42.01
Example 264 (R.11.04.03.01) -> R.42.01
Example 265 (R.99) -> R.42.01
Example 266 (R.99) -> R.42.01
Example 267 (R.20.03) -> R.42.01
Example 268 (R.20.03) -> R.42.01
Example 269 (R.20.03) -> R.42.01
Example 270 (R.14.07.02.02) -> R.42.01
Example 271 (R.14.13) -> R.42.01
Example 272 (R.12.01) -> R.42.01
Example 273 (R.01.06) -> R.42.01
Example 274 (R.01.06) -> R.42.01
Example 275 (R.01.06) -> R.42.01
Example 276 (R.01.06) -> R.42.01
Example 277 (R.01.06) -> R.42.01
Example 278 (R.14.10) -> R.42.01
Example 279 (R.14.10) -> R.42.01
Example 280 (R.14.10) -> R.42.01
Example 281 (R.14.10) -> R.42.01
Example 282 (R.14.10) -> R.42.01
Example 283 (R.14.10) -> R.42.01
Example 284 (R.14.10) -> R.42.01
Example 285 (R.20.09.04) -> R.42.01
Example 286 (R.20.09.04) -> R.42.01
Example 287 (R.20.09.04) -> R.42.01
Example 288 (R.20.09.04) -> R.42.01
Example 289 (R.02.13.03) -> R.42.01
Example 290 (R.34.11.03.07) -> R.42.01
Example 291 (R.34.11.03.07) -> R.42.01
Example 292 (R.34.11.03.07) -> R.42.01
Example 293 (R.34.11.03.07) -> R.42.01
Example 294 (R.14.07.11) -> R.42.01
Example 295 (R.14.07.11) -> R.42.01
Example 296 (R.16.03.03) -> R.42.01
Example 297 (R.16.03.03) -> R.42.01
Example 298 (R.16.03.03) -> R.42.01
Example 299 (R.16.03.03) -> R.42.01
Example 300 (R.16.03.03) -> R.42.01
Example 301 (R.16.03.03) -> R.42.01
Example 302 (R.01.02) -> R.42.01
Example 303 (R.01.02) -> R.42.01
Example 304 (R.01.02) -> R.42.01
Example 305 (R.14.07.05) -> R.42.01
Example 306 (R.14.07.05) -> R.42.01
Example 307 (R.20.09.18) -> R.42.01
Example 308 (R.20.09.18) -> R.42.01
Example 309 (R.20.09.18) -> R.42.01
Example 310 (R.20.09.18) -> R.42.01
Example 311 (R.20.09.18) -> R.42.01
Example 312 (R.20.09.18) -> R.42.01
Example 313 (R.01.03.01) -> R.42.01
Example 314 (R.12.10) -> R.42.01
Example 315 (R.12.10) -> R.42.01
Example 316 (R.12.10) -> R.42.01
Example 317 (R.14.13.01.01) -> R.42.01
Example 318 (R.14.13.01.01) -> R.42.01
Example 319 (R.14.13.01.01) -> R.42.01
Example 320 (R.14.13.01.01) -> R.42.01
Example 321 (R.18.02.01) -> R.42.01
Example 322 (R.02.19) -> R.42.01
Example 323 (R.20.01.15) -> R.42.01
Example 324 (R.20.01.15) -> R.42.01
Example 325 (R.16.21.07) -> R.42.01
Example 326 (R.20.01.10) -> R.42.01
Example 327 (R.20.01.10) -> R.42.01
Example 328 (R.11.06.02) -> R.42.01
Example 329 (R.42.10.03) -> R.42.01
Example 330 (R.20.09.16) -> R.42.01
